"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_license_str","license_license_str15","license_license_abbrev","license_license_nick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","x3pt_success","x3pt_tried","x3pt_percentage","x2pt_success","x2pt_tried","x2pt_percentage","x1pt_success","x1pt_tried","x1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified","abb"
2143651,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91483,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20212616,20212616,20212616,"Izan  Almansa Perez","Izan Almansa","I. Almansa","Almansa","202",FALSE,202,NA,1,"13",6,707,0,0,0,2,3,66,2,2,100,4,3,7,0,1,0,2,0,0,0,1,1,13,0,0,-3,0,"RMB"
2143650,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91348,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20204078,20204078,20204078,"Pablo  Almazán Sierra","Pablo Almazán","P. Almazán","Almazán","202",FALSE,202,NA,1,"8",0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,"BUR"
2143649,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91345,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20204156,20204156,20204156,"Daniel  Díez De La Faya","Dani Díez","D. Díez","Díez","202",FALSE,202,NA,1,"11",2,757,0,3,0,1,1,100,0,0,0,3,0,3,0,0,1,0,0,1,0,0,1,1,0,0,3,0,"BUR"
2143647,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91347,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",30000479,30000479,21100420,"Yannick  Nzosa Manzila","Yannick Nzosa","Y. Nzosa","Nzosa","202",FALSE,202,NA,1,"3",7,384,0,0,0,3,4,75,1,2,50,0,0,0,1,0,0,0,0,0,0,1,1,6,0,0,2,0,"BUR"
2143646,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91501,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",30001331,30001331,21101116,"Gonzalo  Corbalán Gutierrez","Gonzalo Corbalán","G. Corbalán","Corbalán","202",FALSE,202,NA,1,"10",6,1203,0,1,0,1,1,100,4,4,100,1,0,1,2,1,0,0,0,0,0,0,4,13,0,1,-4,0,"BUR"
2143662,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91472,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20210088,20210088,20210088,"Alberto  Abalde Díaz","Alberto Abalde","A. Abalde","Abalde","202",FALSE,202,NA,1,"6",6,1351,0,2,0,1,1,100,4,4,100,1,1,2,0,0,2,0,0,0,0,0,4,8,1,1,18,0,"RMB"
2143643,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91349,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",30003983,30003983,21103502,"Jhivvan Jameel Jackson Melendez","Jhivvan Jackson","J. Jackson","Jackson","202",FALSE,202,NA,1,"56",14,2014,2,6,33,3,5,60,2,2,100,3,0,3,7,5,1,0,0,0,0,3,3,22,1,1,-5,0,"BUR"
2143664,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91354,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20212411,20212411,20212411,"Lucas James Fischer ","Luke Fischer","L. Fischer","Fischer","202",FALSE,202,NA,1,"40",13,1229,0,0,0,6,10,60,1,2,50,1,1,2,1,0,2,4,1,0,1,4,1,7,0,1,-3,0,"BUR"
2143648,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91878,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20210685,20210685,20210685,"Sergi  García Calvo","Sergi García","S. García","García","202",FALSE,202,NA,1,"17",0,331,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,5,0,"BUR"
2143642,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91350,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",30003987,30003987,21103512,"Jermaine A Samuels Jr","Jermaine Samuels Jr","J. Samuels","Samuels","202",FALSE,202,NA,1,"00",16,1663,2,4,50,4,6,66,2,2,100,5,1,6,0,1,4,2,0,0,2,1,1,15,1,1,-11,0,"BUR"
2143645,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91352,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20209859,20209859,20209859,"Raul Togni Neto ","Raul Neto","R. Neto","Neto","202",FALSE,202,NA,1,"19",9,994,0,3,0,3,7,42,3,4,75,1,1,2,2,1,0,0,0,1,0,1,4,8,0,1,-8,0,"BUR"
2143666,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,NA,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RMB"
2143644,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,91346,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",20210544,20210544,20210544,"Juan  Rubio Niñirola","Juan Rubio","J. Rubio","Rubio","202",FALSE,202,NA,1,"7",0,471,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,3,0,2,1,0,-9,0,"BUR"
2143667,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104482,NA,NA,FALSE,4402,4388,2662,"Real Madrid","Real Madrid","RMB",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"BUR"
2143604,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91393,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30000192,30000192,21100183,"Martin  Krampelj ","Martin Krampelj","M. Krampelj","Krampelj","202",FALSE,202,NA,1,"10",7,916,1,1,100,1,3,33,2,2,100,1,0,1,0,1,1,2,1,1,1,3,1,4,0,0,-19,0,"SBB"
2143603,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91391,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30004013,30004013,21103530,"Margiris Normantas","Margiris Normantas","M. Normantas","Normantas","202",FALSE,202,NA,1,"2",11,1534,1,4,25,2,2,100,4,5,80,2,0,2,3,0,2,3,0,0,0,3,3,10,1,1,-13,0,"SBB"
2143600,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91395,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30004012,30004012,21103529,"Stefan  Lazarevic ","Stefan  Lazarevic","S. Lazarevic","Lazarevic","202",FALSE,202,NA,1,"73",4,1232,1,1,100,0,1,0,1,2,50,2,1,3,3,0,2,0,0,0,0,4,2,4,0,0,-12,0,"SBB"
2143597,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91340,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20209836,20209836,20209836,"Adam  Hanga ","Adam Hanga","A. Hanga","Hanga","202",FALSE,202,NA,1,"88",10,1191,2,3,66,2,3,66,0,0,0,3,0,3,1,0,0,2,1,0,0,2,2,13,1,0,30,0,"JOV"
2143608,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,NA,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,6,2,8,0,0,1,0,0,0,0,1,0,6,0,0,0,0,"JOV"
2143606,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91385,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20210147,20210147,20210147,"Aleix  Font Rodríguez","Aleix Font","A. Font","Font","202",FALSE,202,NA,1,"22",3,541,1,3,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,-15,0,"SBB"
2143605,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91387,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20212357,20212357,20212357,"Jan Patrick Melwin Pantzar ","Melwin Pantzar","M. Pantzar","Pantzar","202",FALSE,202,NA,1,"19",10,1440,1,1,100,1,3,33,5,6,83,4,0,4,7,1,1,0,0,0,0,1,5,22,1,0,-19,0,"SBB"
2143596,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91342,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20202172,20202172,20202172,"Ante  Tomic ","Ante Tomic","A. Tomic","Tomic","202",FALSE,202,NA,1,"44",17,1140,0,0,0,7,10,70,3,5,60,5,2,7,1,0,1,0,0,0,1,1,3,21,0,0,13,0,"JOV"
2143595,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91384,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30002005,30002005,20212741,"Amar  Sylla ","Amar Sylla","A. Sylla","Sylla","202",FALSE,202,NA,1,"20",4,759,0,0,0,2,6,33,0,0,0,5,1,6,0,0,0,2,0,0,1,0,0,6,0,1,8,0,"SBB"
2143594,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91388,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20212984,20212984,20212984,"Darrun Cordell Hilliard II ","Darrun Hilliard","D. Hilliard","Hilliard","202",FALSE,202,NA,1,"11",3,1114,0,2,0,0,1,0,3,4,75,2,0,2,1,0,1,0,0,0,0,2,2,1,1,0,-25,0,"SBB"
2143593,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91389,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003944,30003944,21103468,"Justin Kyle Jaworski ","Justin Jaworski","J. Jaworski","Jaworski","202",FALSE,202,NA,1,"7",10,1322,2,7,28,1,5,20,2,3,66,3,0,3,3,1,2,2,0,1,0,2,1,3,0,0,-11,0,"SBB"
2143590,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91334,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20210498,20210498,20210498,"Ludvig Erik Hakanson ","Ludde Hakanson","L. Hakanson","Hakanson","202",FALSE,202,NA,1,"12",4,1351,0,1,0,1,1,100,2,2,100,2,0,2,2,2,1,2,0,0,0,3,1,6,1,0,43,0,"JOV"
2143602,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91390,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003947,30003947,21103471,"Luke Joseph Petrasek ","Luke Petrasek","L. Petrasek","Petrasek","202",FALSE,202,NA,1,"18",2,1018,0,2,0,1,4,25,0,2,0,1,1,2,0,0,0,0,0,0,0,0,1,-2,1,1,-15,0,"SBB"
2143588,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91335,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20201871,20201871,20201871,"Ricard  Rubio Vives","Ricky Rubio","R. Rubio","Rubio","202",FALSE,202,NA,1,"9",11,1209,1,3,33,1,1,100,6,9,66,5,1,6,9,1,1,0,0,0,0,2,6,25,0,1,2,0,"JOV"
2143601,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91394,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003398,30003398,21102955,"Harald Eika Frey ","Harald Frey","H. Frey","Frey","202",FALSE,202,NA,1,"3",7,1079,1,4,25,1,2,50,2,2,100,1,0,1,0,2,0,0,0,0,0,3,2,5,0,1,-10,0,"SBB"
2143592,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91392,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20212461,20212461,20212461,"Tryggvi Snaer Hlinason ","Tryggvi Hlinason","T. Hlinason","Hlinason","202",FALSE,202,NA,1,"32",8,1045,0,0,0,3,5,60,2,6,33,1,3,4,1,0,3,0,1,0,1,2,5,8,1,0,-29,0,"SBB"
2143587,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91333,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20204158,20204158,20204158,"Guillem  Vives Torrent","Guillem Vives","G. Vives","Vives","202",FALSE,202,NA,1,"16",3,761,1,1,100,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,3,0,0,-1,0,"JOV"
2143598,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91847,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003922,30003922,21103448,"Henri  Drell ","Henri Drell","H. Drell","Drell","202",FALSE,202,NA,1,"0",3,522,0,0,0,1,1,100,1,2,50,1,0,1,2,0,0,0,0,0,0,0,2,7,0,0,4,0,"JOV"
2143586,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91338,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003529,30003529,21103071,"Samuel Thomas Dekker ","Sam Dekker","S. Dekker","Dekker","202",FALSE,202,NA,1,"17",13,1165,3,5,60,2,4,50,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,8,1,0,32,0,"JOV"
2143584,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,92690,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003464,30003464,21103016,"Ferran  Mauri Guillen","Ferran Mauri","F. Mauri","Mauri","202",FALSE,202,NA,1,"32",3,220,1,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,"JOV"
2143599,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91343,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20212423,20212423,20212423,"Simon Fredrik Stefan Birgander ","Simon Birgander","S. Birgander","Birgander","202",FALSE,202,NA,1,"35",12,1219,0,0,0,6,8,75,0,0,0,1,3,4,3,0,1,0,1,0,3,3,0,14,1,0,19,0,"JOV"
2143591,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91337,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20212073,20212073,20212073,"Miguel Malik Allen Montesdeoca","Miguel Allen","M. Allen","Allen","202",FALSE,202,NA,1,"21",7,672,0,0,0,2,2,100,3,3,100,0,0,0,1,0,1,2,1,0,0,1,2,9,0,1,-1,0,"JOV"
2143609,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,NA,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,-3,0,0,0,0,"SBB"
2143585,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91339,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30003415,30003415,21102971,"Cameron Lee Hunt ","Cameron Hunt","C. Hunt","Hunt","202",FALSE,202,NA,1,"24",11,1397,3,5,60,0,5,0,2,2,100,2,1,3,6,2,0,0,0,2,0,2,2,13,1,1,17,0,"JOV"
2143589,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91336,TRUE,4394,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",30000095,30000095,21100094,"Yannick Story Kraag ","Yannick Kraag","Y. Kraag","Kraag","202",FALSE,202,NA,1,"1",7,1153,1,5,20,2,6,33,0,0,0,5,1,6,2,0,1,2,0,0,1,4,1,3,0,1,3,0,"JOV"
2143607,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104481,NA,91386,FALSE,4389,4394,2668,"Joventut Badalona","Joventut","JOV",4389,2663,"Surne Bilbao Basket","Surne Bilbao","SBB",20213102,20213102,20213102,"Bassala  Bagayoko ","Bassala Bagayoko","B. Bagayoko","Bagayoko","202",FALSE,202,NA,0,"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBB"
2143351,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104479,NA,91373,FALSE,4395,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4395,2669,"Río Breogán","Río Breogán","BRE",20210585,20210585,20210585,"Francisco Fernando Alonso Martínez","Francis Alonso","F. Alonso","Alonso","202",FALSE,202,NA,1,"10",12,1111,2,5,40,2,2,100,2,2,100,2,1,3,3,0,2,6,0,0,0,2,2,13,0,0,3,0,"BRE"
2143341,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104479,NA,91245,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4395,2669,"Río Breogán","Río Breogán","BRE",30003817,30003817,21103353,"Dalenta Jamorel Stephens ","DJ Stephens","D.J. Stephens","Stephens","202",FALSE,202,NA,1,"20",4,1011,0,2,0,2,3,66,0,0,0,2,2,4,0,0,1,0,1,0,0,1,0,4,1,0,-7,0,"CAZ"
